ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
67009,с.,Славовица,PAZ,PAZ29,PAZ29-14,3,6,6,1864,12,4320
67012,с.,Славовица,PVN,PVN10,PVN10-13,3,6,2,1864,14,4321
67043,с.,Славотин,MON,MON29,MON29-17,3,7,4,1864,11,4322
67057,с.,Славщица,LOV,LOV36,LOV36-00,3,8,5,1864,10,4323
67060,с.,Славяни,LOV,LOV18,LOV18-23,3,6,4,1864,10,4324
67074,с.,Славянин,SZR,SZR04,SZR04-00,3,8,5,1864,23,4325
67088,гр.,Славяново,PVN,PVN24,PVN24-20,1,4,3,1864,14,4326
67091,с.,Славяново,TGV,TGV24,TGV24-31,3,6,4,1864,25,4327
67101,с.,Славяново,HKV,HKV33,HKV33-19,3,6,3,1864,26,4328
67115,с.,Славянци,BGS,BGS23,BGS23-19,3,6,4,1864,02,4329
67129,с.,Сладка вода,VAR,VAR16,VAR16-00,3,8,3,1864,03,4330
67132,с.,Сладкодум,KRZ,KRZ15,KRZ15-29,3,8,5,1864,08,4331
67146,с.,Сладун,HKV,HKV28,HKV28-00,3,7,3,1864,26,4332
67154,с.,Сладък кладенец,SZR,SZR31,SZR31-00,3,7,2,1864,23,4333
67163,с.,Слаковци,PER,PER08,PER08-00,3,7,7,1864,13,4334
67177,с.,Сламино,JAM,JAM25,JAM25-00,3,7,3,1864,28,4335
67180,с.,Слана бара,VID,VID09,VID09-29,3,6,1,1864,05,4336
67194,с.,Сланотрън,VID,VID09,VID09-30,3,6,1,1864,05,4337
67218,с.,Слатина,LOV,LOV18,LOV18-24,3,6,4,1864,10,4338
67221,с.,Слатина,MON,MON02,MON02-00,3,7,5,1864,11,4339
67235,с.,Слатина,PDV,PDV13,PDV13-23,3,5,5,1864,15,4340
67249,с.,Слатина,SLS,SLS32,SLS32-00,3,8,2,1871,18,4341
67252,с.,Слатино,KNL,KNL05,KNL05-08,3,6,5,1864,09,4342
67266,с.,Слатино,PER,PER22,PER22-00,3,8,7,1864,13,4343
67270,с.,Слащен,BLG,BLG42,BLG42-11,3,5,6,1864,01,4344
67283,с.,Сливак,SHU,SHU11,SHU11-15,3,7,5,1864,27,4345
67297,с.,Сливарка,KRZ,KRZ15,KRZ15-39,3,7,5,1864,08,4346
67307,с.,Сливарово,BGS,BGS12,BGS12-00,3,8,5,1864,02,4347
67310,с.,Сливата,MON,MON24,MON24-00,3,7,2,1864,11,4348
67324,с.,Сливек,LOV,LOV18,LOV18-00,3,7,4,1864,10,4349
67338,гр.,Сливен,SLV,SLV20,SLV20-00,1,1,4,1864,19,4350
70812,с.,Сливенци,DOB,DOB15,DOB15-00,3,7,4,1864,24,4351
67341,с.,Сливито,SZR,SZR22,SZR22-02,3,8,6,1864,23,4352
67355,с.,Сливка,SML,SML02,SML02-00,3,8,7,1864,20,4353
67369,с.,Сливница,BLG,BLG28,BLG28-05,3,5,3,1864,01,4354
67372,гр.,Сливница,SFO,SFO45,SFO45-00,1,3,6,1864,22,4355
67444,гр.,Сливо поле,RSE,RSE33,RSE33-00,1,4,1,1864,17,4356
67386,с.,Сливовик,MON,MON26,MON26-04,3,7,3,1864,11,4357
67395,с.,Сливовица,VTR,VTR14,VTR14-00,3,8,4,1864,04,4358
67400,с.,Сливовник,VID,VID01,VID01-00,3,8,4,1864,05,4359
67413,с.,Сливово,BGS,BGS06,BGS06-00,3,8,4,1864,02,4360
67427,с.,Сливово,GAB,GAB35,GAB35-00,3,8,6,1864,07,4361
67430,с.,Сливово,SML,SML31,SML31-41,3,8,8,1864,20,4362
67458,с.,Слишовци,PER,PER51,PER51-00,3,8,7,1864,13,4363
67461,с.,Слокощица,KNL,KNL29,KNL29-39,3,5,6,1864,09,4364
67475,с.,Сломер,VTR,VTR22,VTR22-17,3,7,3,1864,04,4365
67489,с.,Слънчево,VAR,VAR02,VAR02-21,3,6,3,1864,03,4366
67492,с.,Слънчовец,TGV,TGV02,TGV02-00,3,8,5,1864,25,4367
67502,с.,Слънчоглед,KRZ,KRZ08,KRZ08-16,3,7,5,1864,08,4368
67516,с.,Смилец,PAZ,PAZ32,PAZ32-00,3,7,5,1864,12,4369
67526,с.,Смилец,SLS,SLS31,SLS31-14,3,7,1,1864,18,4370
67533,с.,Смиловци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4371
67547,с.,Смилян,SML,SML31,SML31-30,3,5,7,1864,20,4372
67550,с.,Смин,DOB,DOB29,DOB29-00,3,8,2,1864,24,4373
67564,с.,Смирненски,MON,MON07,MON07-08,3,7,3,1864,11,4374
67578,с.,Смирненски,RSE,RSE05,RSE05-09,3,5,4,1864,17,4375
67581,с.,Смирненци,HKV,HKV33,HKV33-00,3,7,3,1864,26,4376
67595,с.,Смиров дол,PER,PER19,PER19-00,3,8,7,1864,13,4377
32603,с.,Смолево,BLG,BLG53,BLG53-04,3,6,7,1864,01,4378
67619,с.,Смоличано,KNL,KNL31,KNL31-00,3,8,6,1864,09,4379
72080,с.,Смолник,BGS,BGS09,BGS09-00,3,8,4,1871,02,4380
67622,с.,Смолница,DOB,DOB15,DOB15-55,3,6,4,1864,24,4381
67636,с.,Смолско,SFO,SFO56,SFO56-00,3,7,6,1864,22,4382
67641,с.,Смолча,SFO,SFO09,SFO09-00,3,8,7,1864,22,4383
67653,гр.,Смолян,SML,SML31,SML31-00,1,2,7,1864,20,4384
67667,с.,Смоляновци,MON,MON29,MON29-18,3,5,5,1864,11,4385
67670,с.,Смочан,LOV,LOV18,LOV18-00,3,7,3,1864,10,4386
67698,с.,Смочево,KNL,KNL38,KNL38-00,3,7,6,1864,09,4387
67708,гр.,Смядово,SHU,SHU25,SHU25-00,1,4,2,1864,27,4388
67725,с.,Снежа,BGS,BGS18,BGS18-27,3,7,5,1864,02,4389
67739,с.,Снежина,VAR,VAR24,VAR24-18,3,6,3,1864,03,4390
67742,с.,Снежинка,KRZ,KRZ16,KRZ16-09,3,8,5,1864,08,4391
67756,с.,Сноп,DOB,DOB12,DOB12-00,3,7,3,1864,24,4392
67767,с.,Снягово,BGS,BGS18,BGS18-28,3,5,5,1864,02,4393
67773,с.,Снягово,DOB,DOB12,DOB12-00,3,7,3,1864,24,4394
67787,с.,Совата,VTR,VTR28,VTR28-00,3,7,1,1864,04,4395
67790,с.,Соволяно,KNL,KNL29,KNL29-40,3,6,6,1864,09,4396
67800,гр.,Созопол,BGS,BGS21,BGS21-00,1,3,1,1864,02,4397
67828,с.,Сокол,SLS,SLS07,SLS07-19,3,6,3,1864,18,4398
67831,с.,Сокол,SLV,SLV16,SLV16-00,3,7,4,1864,19,4399
67845,с.,Соколаре,VRC,VRC08,VRC08-12,3,6,3,1864,06,4400
67859,с.,Соколарци,SLV,SLV11,SLV11-16,3,6,5,1864,19,4401
67862,с.,Соколенци,HKV,HKV11,HKV11-16,3,8,5,1864,26,4402
67876,с.,Соколец,BGS,BGS18,BGS18-29,3,7,4,1864,02,4403
67882,с.,Соколино,KRZ,KRZ21,KRZ21-23,3,5,5,1864,08,4404
67893,с.,Соколите,KRZ,KRZ35,KRZ35-00,3,8,7,1864,08,4405
67903,с.,Соколица,PDV,PDV13,PDV13-24,3,6,5,1864,15,4406
67917,с.,Соколник,DOB,DOB15,DOB15-59,3,8,4,1864,24,4407
67920,с.,Соколово,BGS,BGS09,BGS09-23,3,7,4,1864,02,4408
67934,с.,Соколово,GAB,GAB12,GAB12-00,3,8,4,1864,07,4409
67948,с.,Соколово,LOV,LOV18,LOV18-00,3,7,5,1864,10,4410
67951,с.,Соколово,DOB,DOB03,DOB03-15,3,5,4,1864,24,4411
67965,с.,Соколовци,SML,SML31,SML31-00,3,7,8,1864,20,4412
67979,с.,Соколско,KRZ,KRZ16,KRZ16-41,3,8,4,1864,08,4413
67982,с.,Соколяне,KRZ,KRZ16,KRZ16-45,3,7,5,1864,08,4414
67996,с.,Солари,GAB,GAB05,GAB05-00,3,8,6,1864,07,4415
68000,с.,Солища,SML,SML31,SML31-00,3,8,8,1864,20,4416
68014,с.,Солище,KRZ,KRZ16,KRZ16-35,3,7,5,1864,08,4417
68028,с.,Солник,VAR,VAR13,VAR13-00,3,7,1,1864,03,4418
68045,с.,Сомовит,PVN,PVN08,PVN08-10,3,6,2,1864,14,4419
68059,с.,Сопица,PER,PER08,PER08-00,3,8,7,1871,13,4420
68062,с.,Сопово,KNL,KNL05,KNL05-00,3,8,5,1864,09,4421
68076,с.,Сопот,LOV,LOV36,LOV36-00,3,7,5,1864,10,4422
68080,гр.,Сопот,PDV,PDV43,PDV43-00,1,3,5,1864,15,4423
68093,с.,Сопотот,SML,SML27,SML27-10,3,6,7,1864,20,4424
68117,с.,Сотиря,SLV,SLV20,SLV20-36,3,5,4,1864,19,4425
68120,с.,Софийци,KRZ,KRZ08,KRZ08-11,3,7,5,1864,08,4426
68134,гр.,София,SOF,SOF46,SOF46-00,1,0,6,1864,21,4427
68148,с.,Софрониево,VRC,VRC28,VRC28-05,3,5,2,1864,06,4428
68165,с.,Спанци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4429
68179,с.,Спанчевци,MON,MON12,MON12-06,3,7,5,1864,11,4430
68182,с.,Спасово,SZR,SZR36,SZR36-12,3,7,4,1864,23,4431
68196,с.,Спасово,DOB,DOB12,DOB12-36,3,6,3,1864,24,4432
68210,с.,Спасовци,GAB,GAB05,GAB05-00,3,8,6,1864,07,4433
68223,с.,Спатово,BLG,BLG40,BLG40-00,3,8,3,1864,01,4434
68237,с.,Спахиево,HKV,HKV19,HKV19-00,3,7,5,1864,26,4435
68240,с.,Сполука,KRZ,KRZ02,KRZ02-00,3,8,8,1864,08,4436
68254,с.,Срацимир,SLS,SLS31,SLS31-00,3,7,2,1864,18,4437
68268,с.,Срацимирово,VID,VID15,VID15-00,3,8,3,1864,05,4438
68271,с.,Сребриново,PAZ,PAZ20,PAZ20-06,3,8,6,1864,12,4439
68299,с.,Сребърна,SLS,SLS31,SLS31-16,3,6,1,1864,18,4440
17974,гр.,Средец,BGS,BGS06,BGS06-00,1,3,1,1864,02,4441
68309,с.,Средец,SML,SML18,SML18-13,3,6,6,1864,20,4442
68312,с.,Средец,SZR,SZR23,SZR23-00,3,7,3,1864,23,4443
68326,с.,Средина,DOB,DOB12,DOB12-00,3,8,3,1864,24,4444
68336,с.,Срединка,KRZ,KRZ16,KRZ16-43,3,7,5,1864,08,4445
68357,с.,Средище,SLS,SLS15,SLS15-10,3,5,3,1864,18,4446
68388,с.,Средковец,SHU,SHU18,SHU18-11,3,6,4,1864,27,4447
68401,с.,Средна махала,BGS,BGS18,BGS18-30,3,7,5,1864,02,4448
68415,с.,Среднево,KRZ,KRZ35,KRZ35-05,3,6,5,1864,08,4449
68429,с.,Средни колиби,VTR,VTR13,VTR13-00,3,8,5,1864,04,4450
68432,с.,Средни рът,VRC,VRC32,VRC32-00,3,8,4,1864,06,4451
68463,с.,Средно градище,SZR,SZR36,SZR36-00,3,7,5,1864,23,4452
68480,с.,Средно село,VAR,VAR08,VAR08-00,3,8,4,1864,03,4453
68494,с.,Средно село,VTR,VTR14,VTR14-00,3,8,6,1864,04,4454
68446,с.,Средногорово,SZR,SZR12,SZR12-00,3,7,5,1864,23,4455
68451,с.,Средногорци,SML,SML16,SML16-17,3,5,6,1864,20,4456
68504,с.,Средня,SHU,SHU30,SHU30-19,3,7,4,1864,27,4457
68518,с.,Средогрив,VID,VID37,VID37-00,3,7,4,1864,05,4458
68521,с.,Средок,SML,SML31,SML31-00,3,8,8,1864,20,4459
68535,с.,Средорек,KNL,KNL50,KNL50-00,3,8,7,1864,09,4460
68549,с.,Средорек,SLV,SLV20,SLV20-00,3,7,6,1864,19,4461
68552,с.,Средоселци,RAZ,RAZ14,RAZ14-19,3,7,4,1864,16,4462
68566,с.,Средска,KRZ,KRZ35,KRZ35-00,3,8,6,1864,08,4463
68577,с.,Средско,KRZ,KRZ14,KRZ14-00,3,7,6,1864,08,4464
68583,с.,Срем,HKV,HKV32,HKV32-14,3,6,2,1864,26,4465
68597,с.,Срънско,KRZ,KRZ02,KRZ02-03,3,8,6,1864,08,4466
68607,с.,Ставерци,PVN,PVN10,PVN10-14,3,5,2,1864,14,4467
68610,с.,Стаевци,DOB,DOB29,DOB29-06,3,8,1,1864,24,4468
68624,с.,Стайновци,GAB,GAB35,GAB35-00,3,8,6,1864,07,4469
68638,с.,Стайчин дол,SML,SML16,SML16-07,3,8,7,1864,20,4470
68641,с.,Стайчовци,PER,PER51,PER51-00,3,8,7,1864,13,4471
68655,с.,Стакевци,VID,VID01,VID01-00,3,7,6,1864,05,4472
68669,с.,Сталево,HKV,HKV09,HKV09-22,3,7,3,1864,26,4473
68672,с.,Сталийска махала,MON,MON24,MON24-07,3,5,2,1864,11,4474
51980,гр.,Стамболийски,PDV,PDV41,PDV41-00,1,3,3,1864,15,4475
68692,с.,Стамболийски,HKV,HKV34,HKV34-30,3,5,3,1864,26,4476
04830,с.,Стамболово,SFO,SFO20,SFO20-01,3,6,6,1864,22,4477
68708,с.,Стамболово,VTR,VTR22,VTR22-18,3,6,2,1864,04,4478
68713,с.,Стамболово,RSE,RSE33,RSE33-09,3,6,3,1864,17,4479
68727,с.,Стамболово,HKV,HKV30,HKV30-00,3,5,4,1864,26,4480
68744,с.,Стан,SHU,SHU22,SHU22-13,3,6,3,1864,27,4481
68758,с.,Станево,MON,MON24,MON24-00,3,7,2,1864,11,4482
68761,с.,Станец,TGV,TGV22,TGV22-00,3,7,6,1864,25,4483
68775,с.,Станинци,SFO,SFO09,SFO09-00,3,8,6,1864,22,4484
68802,с.,Становец,SHU,SHU11,SHU11-00,3,8,5,1864,27,4485
68816,с.,Станча,GAB,GAB12,GAB12-02,3,8,6,1864,07,4486
68823,с.,Станчов хан,GAB,GAB35,GAB35-00,3,8,5,1864,07,4487
68833,с.,Станьовци,PER,PER08,PER08-00,3,8,7,1864,13,4488
68847,с.,Станянци,SHU,SHU10,SHU10-12,3,7,5,1864,27,4489
69122,с.,Стар читак,KRZ,KRZ02,KRZ02-27,3,8,5,1864,08,4490
68850,гр.,Стара Загора,SZR,SZR31,SZR31-00,1,1,4,1864,23,4491
39699,с.,Стара Кресна,BLG,BLG28,BLG28-00,3,8,6,1864,01,4492
68864,с.,Стара река,SLV,SLV20,SLV20-38,3,6,5,1864,19,4493
68878,с.,Стара река,JAM,JAM25,JAM25-00,3,6,3,1864,28,4494
68881,с.,Стара речка,TGV,TGV02,TGV02-00,3,8,3,1864,25,4495
68895,с.,Старейшино,KRZ,KRZ14,KRZ14-31,3,8,4,1864,08,4496
68936,с.,Стари чал,KRZ,KRZ15,KRZ15-00,3,8,5,1864,08,4497
68919,с.,Старилковци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4498
68967,с.,Старо Железаре,PDV,PDV37,PDV37-09,3,7,4,1864,15,4499
68984,с.,Старо място,KRZ,KRZ16,KRZ16-25,3,8,5,1864,08,4500
68998,с.,Старо Оряхово,VAR,VAR13,VAR13-14,3,5,2,1864,03,4501
69047,с.,Старо селище,RAZ,RAZ14,RAZ14-20,3,7,4,1864,16,4502
69050,с.,Старо село,VRC,VRC27,VRC27-00,3,7,5,1864,06,4503
69064,с.,Старо село,PER,PER36,PER36-00,3,7,7,1864,13,4504
69078,с.,Старо село,SLS,SLS34,SLS34-08,3,5,1,1864,18,4505
69081,с.,Старо село,SLV,SLV20,SLV20-00,3,7,5,1864,19,4506
70500,с.,Старо село,LOV,LOV34,LOV34-00,3,7,5,1864,10,4507
68953,с.,Старово,KRZ,KRZ14,KRZ14-37,3,7,5,1864,08,4508
68970,с.,Старозагорски бани,SZR,SZR31,SZR31-00,3,7,4,1864,23,4509
69002,с.,Старопатица,VID,VID22,VID22-05,3,7,4,1864,05,4510
69016,с.,Старосел,PDV,PDV37,PDV37-10,3,5,5,1864,15,4511
69020,с.,Староселец,VAR,VAR24,VAR24-00,3,8,3,1864,03,4512
69095,с.,Староселци,PVN,PVN23,PVN23-03,3,6,2,1864,14,4513
69105,с.,Старцево,SML,SML11,SML11-05,3,5,7,1864,20,4514
69119,с.,Старчево,BLG,BLG33,BLG33-40,3,6,3,1864,01,4515
69136,с.,Старчище,TGV,TGV02,TGV02-00,3,8,5,1871,25,4516
69146,с.,Стеврек,TGV,TGV02,TGV02-11,3,6,5,1864,25,4517
69153,с.,Стежерово,PVN,PVN16,PVN16-11,3,6,3,1864,14,4518
69167,с.,Стенско,KNL,KNL29,KNL29-00,3,7,6,1864,09,4519
69170,с.,Стефан Караджа,VAR,VAR09,VAR09-18,3,5,4,1864,03,4520
69184,с.,Стефан Караджа,SLS,SLS07,SLS07-20,3,5,3,1864,18,4521
69198,с.,Стефан Караджа,DOB,DOB15,DOB15-00,3,7,4,1864,24,4522
69208,с.,Стефан Караджово,JAM,JAM03,JAM03-16,3,6,4,1864,28,4523
17467,с.,Стефан Стамболово,VTR,VTR26,VTR26-00,3,7,3,1864,04,4524
69211,с.,Стефаново,GAB,GAB05,GAB05-00,3,8,6,1864,07,4525
69225,с.,Стефаново,LOV,LOV18,LOV18-00,3,8,6,1864,10,4526
69239,с.,Стефаново,PER,PER36,PER36-25,3,6,6,1864,13,4527
69242,с.,Стефаново,DOB,DOB15,DOB15-58,3,5,4,1864,24,4528
69256,с.,Стикъл,SML,SML31,SML31-00,3,8,8,1864,20,4529
69261,с.,Стоб,KNL,KNL27,KNL27-08,3,6,5,1864,09,4530
69273,с.,Стоево,PDV,PDV01,PDV01-18,3,6,4,1864,15,4531
69287,с.,Стоевци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4532
69290,с.,Стожа,BLG,BLG40,BLG40-00,3,7,6,1864,01,4533
69300,с.,Стожер,DOB,DOB15,DOB15-59,3,5,5,1864,24,4534
69314,с.,Стоил войвода,SLV,SLV16,SLV16-27,3,6,3,1864,19,4535
69328,с.,Стоилово,BGS,BGS12,BGS12-00,3,8,5,1864,02,4536
69345,с.,Стойките,SML,SML31,SML31-00,3,7,8,1864,20,4537
69359,с.,Стойково,HKV,HKV34,HKV34-00,3,7,3,1864,26,4538
70768,с.,Стойковци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4539
69376,с.,Стойново,TGV,TGV02,TGV02-00,3,8,5,1864,25,4540
69393,с.,Стойчевци,VTR,VTR13,VTR13-00,3,8,5,1864,04,4542
69403,с.,Стойчовци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4543
69417,с.,Стоките,GAB,GAB29,GAB29-00,3,6,5,1864,07,4544
69420,с.,Столетово,PDV,PDV13,PDV13-26,3,6,5,1864,15,4545
69434,с.,Столетово,SZR,SZR23,SZR23-00,3,8,3,1864,23,4546
69448,с.,Столник,SFO,SFO17,SFO17-16,3,6,6,1864,22,4547
69451,с.,Столът,GAB,GAB29,GAB29-00,3,7,5,1864,07,4548
69465,с.,Стоманево,SML,SML09,SML09-00,3,7,8,1864,20,4549
69479,с.,Стоманеците,GAB,GAB05,GAB05-00,3,8,6,1864,07,4550
69482,с.,Стоманци,KRZ,KRZ14,KRZ14-38,3,7,6,1864,08,4551
69506,с.,Стоян Михайловски,SHU,SHU22,SHU22-14,3,6,4,1864,27,4552
69496,с.,Стоян-Заимово,SZR,SZR36,SZR36-00,3,8,5,1864,23,4553
69518,с.,Стояново,KRZ,KRZ02,KRZ02-00,3,8,7,1864,08,4554
69537,с.,Стояново,MON,MON12,MON12-00,3,8,4,1864,11,4555
69540,с.,Стояновци,VTR,VTR13,VTR13-00,3,8,6,1864,04,4556
69554,с.,Стояновци,VRC,VRC32,VRC32-00,3,7,5,1864,06,4557
69571,с.,Страдалово,KNL,KNL31,KNL31-00,3,8,7,1864,09,4558
69585,с.,Стража,SML,SML31,SML31-00,3,7,8,1864,20,4559
69599,с.,Стража,TGV,TGV35,TGV35-36,3,6,4,1864,25,4560
69609,с.,Стражата,GAB,GAB35,GAB35-00,3,8,6,1864,07,4561
69612,с.,Стражевци,KRZ,KRZ16,KRZ16-03,3,8,5,1864,08,4562
70860,с.,Стражец,RAZ,RAZ26,RAZ26-15,3,5,4,1864,16,4563
81743,с.,Стражец,KRZ,KRZ15,KRZ15-00,3,8,5,1864,08,4564
69633,гр.,Стражица,VTR,VTR31,VTR31-00,1,3,2,1864,04,4565
69643,с.,Стражица,DOB,DOB03,DOB03-16,3,6,4,1864,24,4566
69657,с.,Стражница,KRZ,KRZ35,KRZ35-21,3,7,6,1864,08,4567
69660,гр.,Стралджа,JAM,JAM22,JAM22-00,1,4,3,1864,28,4568
69674,с.,Странджа,JAM,JAM03,JAM03-00,3,8,5,1864,28,4569
69688,с.,Странджево,KRZ,KRZ15,KRZ15-41,3,6,3,1864,08,4570
69691,с.,Странско,HKV,HKV09,HKV09-23,3,6,3,1864,26,4571
69701,с.,Страхил,VAR,VAR09,VAR09-00,3,8,4,1864,03,4572
69715,с.,Страхил войвода,KRZ,KRZ16,KRZ16-15,3,8,5,1864,08,4573
69729,с.,Страхилица,SHU,SHU07,SHU07-00,3,8,5,1864,27,4574
69732,с.,Страхилово,VTR,VTR26,VTR26-15,3,6,3,1864,04,4575
69746,с.,Страцин,BGS,BGS17,BGS17-16,3,5,2,1864,02,4576
69759,с.,Страшимир,SML,SML11,SML11-00,3,7,7,1864,20,4577
69763,с.,Страшимирово,VAR,VAR04,VAR04-04,3,5,1,1864,03,4578
69777,с.,Стрезимировци,PER,PER51,PER51-00,3,8,7,1864,13,4579
69780,с.,Стрелец,VTR,VTR06,VTR06-00,3,7,5,1864,04,4580
69794,с.,Стрелец,SZR,SZR31,SZR31-00,3,7,3,1864,23,4581
69804,с.,Стрелково,SLS,SLS15,SLS15-10,3,8,3,1864,18,4582
69818,с.,Стрелци,PDV,PDV07,PDV07-11,3,6,4,1864,15,4583
69821,с.,Стрелци,SLV,SLV11,SLV11-17,3,6,6,1864,19,4584
69835,гр.,Стрелча,PAZ,PAZ32,PAZ32-00,1,4,5,1864,12,4585
69849,с.,Стремово,KRZ,KRZ16,KRZ16-46,3,7,5,1864,08,4586
69852,с.,Стремци,KRZ,KRZ16,KRZ16-37,3,5,5,1864,08,4587
69866,с.,Стрижба,KRZ,KRZ14,KRZ14-00,3,7,6,1864,08,4588
69874,с.,Строево,PDV,PDV17,PDV17-15,3,5,3,1864,15,4589
69883,с.,Стройно,JAM,JAM07,JAM07-02,3,8,3,1864,28,4590
69897,с.,Стройновци,TGV,TGV02,TGV02-00,3,8,6,1864,25,4591
69910,с.,Струиндол,VID,VID01,VID01-00,3,8,5,1864,05,4593
69924,с.,Струино,SHU,SHU30,SHU30-20,3,7,4,1864,27,4594
69938,с.,Струма,BLG,BLG40,BLG40-39,3,6,3,1864,01,4595
69941,с.,Струмешница,BLG,BLG33,BLG33-41,3,6,3,1864,01,4596
69969,с.,Струмяни,BLG,BLG49,BLG49-00,3,5,3,1864,01,4597
69972,с.,Струпец,VRC,VRC32,VRC32-00,3,7,4,1864,06,4598
69986,с.,Струпец,SLV,SLV20,SLV20-00,3,7,3,1864,19,4599
69990,с.,Струя,BGS,BGS18,BGS18-31,3,6,2,1864,02,4600
70007,с.,Стръмци,GAB,GAB35,GAB35-00,3,8,6,1864,07,4601
70010,с.,Стряма,PDV,PDV25,PDV25-04,3,4,3,1864,15,4602
70024,с.,Стубел,MON,MON29,MON29-19,3,6,4,1864,11,4603
70086,с.,Студен извор,PER,PER51,PER51-00,3,8,7,1864,13,4604
70104,с.,Студен кладенец,KRZ,KRZ15,KRZ15-42,3,7,3,1864,08,4605
70038,с.,Студена,PER,PER32,PER32-17,3,5,7,1864,13,4606
70041,с.,Студена,SML,SML16,SML16-00,3,7,7,1864,20,4607
70055,с.,Студена,HKV,HKV28,HKV28-13,3,6,4,1864,26,4608
70069,с.,Студенец,RAZ,RAZ17,RAZ17-23,3,7,4,1864,16,4609
70072,с.,Студенец,SML,SML38,SML38-00,3,8,8,1864,20,4610
70099,с.,Студеница,SHU,SHU11,SHU11-16,3,7,5,1864,27,4611
70113,с.,Студено буче,MON,MON29,MON29-20,3,6,3,1864,11,4612
70127,с.,Стъргел,SFO,SFO10,SFO10-00,3,7,7,1864,22,4613
70130,с.,Стърмен,RSE,RSE04,RSE04-00,3,7,1,1864,17,4614
70158,с.,Стърница,SML,SML02,SML02-12,3,7,8,1864,20,4615
70175,гр.,Суворово,VAR,VAR26,VAR26-00,1,4,3,1864,03,4616
70189,с.,Сугарево,BLG,BLG40,BLG40-00,3,8,7,1864,01,4617
70202,с.,Сулица,SZR,SZR31,SZR31-00,3,7,5,1864,23,4618
70216,с.,Султани,VTR,VTR13,VTR13-00,3,8,5,1864,04,4619
70233,с.,Сумер,MON,MON29,MON29-00,3,7,3,1864,11,4620
70247,гр.,Сунгурларе,BGS,BGS23,BGS23-00,1,4,4,1864,02,4621
70250,с.,Сусам,HKV,HKV19,HKV19-09,3,7,4,1864,26,4622
70264,с.,Суха река,VTR,VTR04,VTR04-00,3,8,5,1864,04,4623
70278,с.,Суха река,SHU,SHU23,SHU23-00,3,8,3,1864,27,4624
70281,с.,Сухаче,PVN,PVN37,PVN37-11,3,6,3,1864,14,4625
70295,гр.,Сухиндол,VTR,VTR32,VTR32-00,1,4,4,1864,04,4626
70319,с.,Сухово,KRZ,KRZ02,KRZ02-00,3,8,5,1871,08,4627
70322,с.,Суходол,BGS,BGS06,BGS06-00,3,7,3,1864,02,4628
70336,с.,Суходол,SLS,SLS07,SLS07-21,3,6,3,1864,18,4629
70353,с.,Сухозем,PDV,PDV12,PDV12-00,3,7,4,1864,15,4630
70367,с.,Сухолоевци,GAB,GAB12,GAB12-00,3,8,6,1864,07,4631
70370,с.,Сухострел,BLG,BLG44,BLG44-00,3,8,8,1864,01,4632
70384,с.,Сушево,RAZ,RAZ11,RAZ11-06,3,6,4,1864,16,4633
70398,с.,Сушина,SHU,SHU10,SHU10-18,3,7,4,1864,27,4634
35105,с.,Сушица,BLG,BLG44,BLG44-00,3,8,6,1864,01,4635
70408,с.,Сушица,VTR,VTR31,VTR31-17,3,6,4,1864,04,4636
70411,с.,Сушица,KNL,KNL50,KNL50-00,3,8,7,1864,09,4637
70439,с.,Събковци,VTR,VTR13,VTR13-00,3,8,5,1864,04,4638
70442,с.,Съботковци,GAB,GAB05,GAB05-00,3,8,5,1864,07,4639
70456,с.,Събрано,SLV,SLV16,SLV16-00,3,7,3,1864,19,4640
70473,с.,Съдиево,BGS,BGS01,BGS01-00,3,7,2,1864,02,4641
70487,с.,Съдиево,SLV,SLV16,SLV16-29,3,6,3,1864,19,4642
70490,с.,Съдийско поле,SLV,SLV16,SLV16-34,3,7,4,1864,19,4643
70514,с.,Съединение,BGS,BGS23,BGS23-20,3,5,4,1864,02,4644
70528,гр.,Съединение,PDV,PDV33,PDV33-00,1,4,3,1864,15,4645
70531,с.,Съединение,SZR,SZR04,SZR04-00,3,8,5,1871,23,4646
70545,с.,Съединение,TGV,TGV35,TGV35-37,3,7,3,1864,25,4647
70559,с.,Сърнак,KRZ,KRZ15,KRZ15-18,3,7,5,1864,08,4648
70562,с.,Сърневец,SZR,SZR04,SZR04-00,3,8,5,1864,23,4649
70576,с.,Сърнево,BGS,BGS09,BGS09-00,3,7,2,1864,02,4650
70586,с.,Сърнево,SZR,SZR27,SZR27-18,3,5,3,1864,23,4651
70593,с.,Сърнегор,PDV,PDV07,PDV07-00,3,7,5,1864,15,4652
70603,с.,Сърненци,VTR,VTR04,VTR04-00,3,8,5,1864,04,4653
70617,с.,Сърнец,DOB,DOB27,DOB27-00,3,7,3,1864,24,4654
70620,с.,Сърнино,SML,SML31,SML31-00,3,8,8,1864,20,4655
70634,с.,Сърнино,DOB,DOB12,DOB12-00,3,8,4,1864,24,4656
